date,deleted,id,url,tweet
2022-05-11,TRUE,1524461795682897921,https://web.archive.org/web/20220511185023/https://twitter.com/JosephNSanberg/status/1524461795682897921,Here's why RJB invested a lot more in  $APRN : https://investors.blueapron.com/press-releases/2022/05-11-2022-142010663
2022-05-10,TRUE,1524060480943255553,https://web.archive.org/web/20220510162707/https://twitter.com/JosephNSanberg/status/1524060480943255553,"Thank you for amplifying my investment thesis on  $APRN .  In fact, I invested a lot more just last week and am very optimistic about Blue Apron’s long term success.   Consider listening to a replay of today’s Investor Day to learn more. https://investors.blueapron.com/press-releases/2022/05-02-2022-141316239"
2022-05-09,TRUE,1523714255454818305,https://web.archive.org/web/20220509172019/https://twitter.com/JosephNSanberg/status/1523714255454818305,"First,  $APRN  guided today that subscribers will also grow from 1Q to 2Q 2022, which is in excess of historic seasonal trends.  Second, I believe AOV is early evidence of quality."
2022-05-09,TRUE,1523713608621826048,https://web.archive.org/web/20220509171732/https://twitter.com/JosephNSanberg/status/1523713608621826048,"First,  $APRN  guided today that subscribers will also growth from 1Q to 2Q 2022, which is in excess of historic seasonal trends.  Second, I believe AOV is early evidence of quality."
2022-05-09,TRUE,1523682025105870848,https://web.archive.org/web/20220509151231/https://twitter.com/JosephNSanberg/status/1523682025105870848,"Thank you. I recommend looking at the growth in subscribers starting from December of 2021.  The turnaround investment I led only started to result in turnaround investment by  $APRN  in December.  It takes 6 months for turnaround investments to produce results, in my opinion."
2022-05-09,TRUE,1523664488418865156,https://web.archive.org/web/20220509140306/https://twitter.com/JosephNSanberg/status/1523664488418865156,"Second, I believe  $APRN 's track record (which was illuminated to a much greater degree today) of the early returns on its investing it began in December in a profitable turnaround preview why I've made this investment.  2/2"
2022-05-09,TRUE,1523659244737683457,https://web.archive.org/web/20220509134142/https://twitter.com/JosephNSanberg/status/1523659244737683457,"Genuine respect to you for acknowledging that, Nick, and understood why you're focused on that.   $APRN  said it will have about $80mm of cash at end of this quarter and that it will be adj EBITDA profitable for full year 2023."
2022-05-09,TRUE,1523657915806011392,https://web.archive.org/web/20220509134052/https://twitter.com/JosephNSanberg/status/1523657915806011392,"As  $APRN  said, the turnaround investment began in December.  I expect turnarounds to take 6 months to produce yield.  Fast forward to 2Q now which  $APRN  has said will show sequential subscriber growth and positive operating free cash flow and you see the pay-off beginning.  2/2"
2022-05-09,TRUE,1523657915806011392,https://web.archive.org/web/20220509134052/https://twitter.com/JosephNSanberg/status/1523657915806011392,"I respect you responded in a thoughtful way.    First,  $APRN  has no debt maturities for 5 years and just announced Allianz has its new creditor with 2027 maturity.  Second, a turnaround requires investment to produce yield.  I led a PIPE last year to spark the turnaround...  1/2"
2022-05-09,TRUE,1523655504001593344,https://web.archive.org/web/20220509132707/https://twitter.com/JosephNSanberg/status/1523655504001593344,"Plus,  $APRN  distribution partnerships like announced today with  http://Walmart.com  are high return ways to monetize the company’s capacity.    I give you the benefit of the doubt and respect that you do serious work.  Important to acknowledge evidence counter to your thesis."
2022-05-09,TRUE,1523654267810160647,https://web.archive.org/web/20220509132203/https://twitter.com/JosephNSanberg/status/1523654267810160647,"In your thread you speculated subscribers fell below the old debt covenant of 320,000 yet they grew to 367,000 and will grow further in 2Q, in contrast to typical season trends.   As far as return on investment,  $APRN  said it will be operating cash flow positive this quarter."
2022-05-09,TRUE,1523653455604191232,https://web.archive.org/web/20220509131859/https://twitter.com/JosephNSanberg/status/1523653455604191232,"$APRN  said today:  1/ 367,000 subscribers at end of 1Q (9.2% sequential growth) 2/ Sequential growth in subscribers guided for 2Q v. 1Q 3/ Operating cash flow positive in 2Q 4/ Mid teens revenue growth - 2022 5/ Adj EBITDA profitable - 2023 6/  http://Walmart.com  partnership"
2022-05-09,TRUE,1523652038659174400,https://web.archive.org/web/20220509131908/https://twitter.com/JosephNSanberg/status/1523652038659174400,"And  $APRN  announced a partnership with  http://Walmart.com …  6 positives that sharply contrast with the negative speculation thread you cited,  @BreakoutPoint ."
2022-05-09,TRUE,1523652038659174400,https://web.archive.org/web/20220509131908/https://twitter.com/JosephNSanberg/status/1523652038659174400,"Really?   $APRN  reported this morning:  1/ 367,000 subscribers at end of 1Q; 2/ Sequential growth in subscribers guided for 2Q versus 1Q 3/ Operating cash flow positive for 2Q 4/ Mid teens revenue growth for 2022 5/ Adj EBITDA profitable for 2023  Compare and contrast."
2022-05-09,TRUE,1523649982858899456,https://web.archive.org/web/20220509130450/https://twitter.com/JosephNSanberg/status/1523649982858899456,"You speculated in your thread that subscribers might have fallen below 320,000…  Will you acknowledge that  $APRN  reported 367,000 subscribers at end of 1Q and publicly said today that 2Q will show sequential subscriber growth?"
2022-05-06,TRUE,1522400458966396930,https://web.archive.org/web/20220506021950/https://twitter.com/JosephNSanberg/status/1522400458966396930,May 10 is the first annual  $APRN  Investor Day!  You can register to join via Zoom here: https://investors.blueapron.com/events-and-presentations
2022-05-05,TRUE,1522343744153874432,https://web.archive.org/web/20220505223426/https://twitter.com/JosephNSanberg/status/1522343744153874432,Investment analysis!  And now no  $APRN  debt maturities until 2027… https://www.businesswire.com/news/home/20220505006136/en/Blue-Apron-Announces-Closing-of-30-Million-Debt-Refinancing
2022-05-05,TRUE,1522342609154310145,https://web.archive.org/web/20220505222931/https://twitter.com/JosephNSanberg/status/1522342609154310145,Count me in!  Let’s do it sometime after the first annual  $APRN  investor day on 5/10  Folks should watch by Zoom if they can.  Link here: https://investors.blueapron.com/events-and-presentations
2022-05-05,TRUE,1522299821033283584,https://web.archive.org/web/20220505193937/https://twitter.com/JosephNSanberg/status/1522299821033283584,Congratulations to  @Linda_A_Findley  and Blue Apron team for their successful debt refinancing with Allianz.   $APRN  now has no debt maturities until 2027.  Another successful milestone in the turnaround! https://www.businesswire.com/news/home/20220505006136/en/Blue-Apron-Announces-Closing-of-30-Million-Debt-Refinancing
2022-03-24,TRUE,1506961477814661120,https://web.archive.org/web/20220324115047/https://twitter.com/JosephNSanberg/status/1506961477814661120,"These are facts:  In the past 3 weeks, 2 prominent leaders have joined $APRN’s board: Amit Shah and Beverly K. Carmichael.    Leaders conduct serious due diligence before joining a Board.  You’re better than demeaning these leaders choosing to join Blue Apron’s Board."
2022-03-24,TRUE,1506960397223579648,https://web.archive.org/web/20220324114622/https://twitter.com/JosephNSanberg/status/1506960397223579648,You’re better than that characterization.  These are facts:  In the past 3 weeks 2 prominent leaders have joined $APRN’s board — Amit Shah and Beverly K. Carmichael.    Leaders conduct due diligence before joining a Board.  Please don’t demean the significance of these leaders.
2022-03-24,TRUE,1506955932613414920,https://web.archive.org/web/20220324112812/https://twitter.com/JosephNSanberg/status/1506955932613414920,"Of course, serious investors understand that executives like Beverly K. Carmichael conduct extensive due diligence of a public company before joining its Board of Directors.   That’s another meaningful vote of confidence in the business outlook for  $APRN !  Welcome Beverly!  2/2"
2022-03-24,TRUE,1506955491364196356,https://web.archive.org/web/20220324112646/https://twitter.com/JosephNSanberg/status/1506955491364196356,"Of course, serious investors understand that executives like Beverly K. Charmichael conduct extensive due diligence of a public company before joining its Board of Directors.   That’s another meaningful vote of confidence in the business outlook for  $aprn !  Welcome Beverly!  2/2"
2022-03-24,TRUE,1506955077784944642,https://web.archive.org/web/20220324112504/https://twitter.com/JosephNSanberg/status/1506955077784944642,Welcome Beverly K. Carmichael to the Board of Directors of  @BlueApron !  Beverly’s proven leadership in team building and HR management will bring high-impact insight to the company’s growth.    1/2 https://investors.blueapron.com/press-releases/2022/03-23-2022-104517911
2022-03-21,TRUE,1505964293820325889,https://web.archive.org/web/20220321174749/https://twitter.com/JosephNSanberg/status/1505964293820325889,Now you can get breakfast from  $APRN  - brilliant way to expand the relationship with existing and future customers! https://twitter.com/linda_a_findley/status/1505955464512782337
2022-03-17,TRUE,1504539662420897803,https://web.archive.org/web/20220317192808/https://twitter.com/JosephNSanberg/status/1504539662420897803,Smart of ⁦ @blueapron ⁩ to offer breakfast options and encouraging for the value that the team is creating for  $APRN  https://www.marketwatch.com/story/blue-apron-adding-breakfast-options-2022-03-17
2022-03-14,TRUE,1503161193950707714,https://web.archive.org/web/20220314000946/https://twitter.com/JosephNSanberg/status/1503161193950707714,Recommend listening to this deep dive on $APRN’s turnaround with  @Linda_A_Findley  on  @MoneyRehabShow  hosted by  @NicoleLapin  ⬇️ https://twitter.com/moneyrehabshow/status/1502828250774573061
2022-03-13,TRUE,1502836799479037953,https://web.archive.org/web/20220313024011/https://twitter.com/JosephNSanberg/status/1502836799479037953,Take the time to listen to this deep dive of $APRN’s turnaround with CEO  @Linda_A_Findley  on  @moneyrehabshow  with  @NicoleLapin  https://twitter.com/moneyrehabshow/status/1502828250774573061
2022-03-07,TRUE,1500904002296287232,https://web.archive.org/web/20220307183950/https://twitter.com/JosephNSanberg/status/1500904002296287232,"Of course, serious investors understand that executives like Amit Shah conduct extensive due diligence of a public company before joining its Board of Directors.   That’s a meaningful vote of confidence in the business outlook for  $aprn !  Welcome Amit!  2/"
2022-03-07,TRUE,1500903486816350208,https://web.archive.org/web/20220307183800/https://twitter.com/JosephNSanberg/status/1500903486816350208,Welcome Amit Shah to the Board of  @BlueApron !  Amit’s expertise as a marketing and growth leader brings compelling perspective to Blue Apron’s Board of Directors.  1/ https://investors.blueapron.com/press-releases/2022/03-07-2022-114512641
2022-03-07,TRUE,1500902715282444288,https://web.archive.org/web/20220307183451/https://twitter.com/JosephNSanberg/status/1500902715282444288,2/ Serious people don’t join public company boards without examining said company’s confidential financial plans.  That’s just common sense.  Consider what that implies about the new board member’s (Amit Shah who himself is a marketing expect) confidence in $APRN’s outlook.
2022-02-25,TRUE,1497234996091707396,https://web.archive.org/web/20220225154022/https://twitter.com/JosephNSanberg/status/1497234996091707396,This is all a credit to  @Linda_A_Findley  and her high caliber and dedicated team at  $APRN
2022-02-18,TRUE,1494754699240562689,https://web.archive.org/web/20220218192448/https://twitter.com/JosephNSanberg/status/1494754699240562689,"If  $APRN  goes with this approach, it could buy back a lot of the current freely traded market cap… https://twitter.com/josephnsanberg/status/1493242834027094022"
2022-02-15,TRUE,1493686032717385730,https://web.archive.org/web/20220216084717/https://twitter.com/JosephNSanberg/status/1493686032717385730,"FYI, there are many other excellent executives on the  $APRN  team as well as on the Board of Directors.  Folks should read up on them and their backgrounds in the public domain.  Impressive, credible and lots of compelling connectivity into relevant companies."
2022-02-15,TRUE,1493685225880051712,https://web.archive.org/web/20220216055736/https://twitter.com/JosephNSanberg/status/1493685225880051712,"Almost makes you think that RJB Partners must have considered very carefully the capability of the  $APRN  CEO before it chose to make its November, 2021 and February, 2022 investments..."
2022-02-15,TRUE,1493683159187132416,https://web.archive.org/web/20220216061302/https://twitter.com/JosephNSanberg/status/1493683159187132416,"Gosh, it's as if RJB Partners apparently did financial analysis and straightforward calculations of the impact of Blue Apron investing in customer growth to development its conviction about the impact of its investment on  $APRN 's future growth..."
2022-02-15,TRUE,1493683159187132416,https://web.archive.org/web/20220216061302/https://twitter.com/JosephNSanberg/status/1493683159187132416,"In addition, using publicly available information, apply how much higher AOV (average order value) for  $APRN  is now compared to those past periods..."
2022-02-14,TRUE,1493242834027094022,https://web.archive.org/web/20220214152200/https://twitter.com/JosephNSanberg/status/1493242834027094022,"Further, this morning RJB Partners has proposed the following plan to  $APRN :  RJB will purchase from the company an additional $15 million of common stock for $14 per share if  Blue Apron uses those proceeds to retire its remaining debt &  Authorizes a stock buyback program  4/"
2022-02-14,TRUE,1493231528079335428,https://web.archive.org/web/20220214143659/https://twitter.com/JosephNSanberg/status/1493231528079335428,"By purchasing stock directly from the company, RJB is also equipping Blue Apron to accelerate even faster its growth with the incremental cash invested from RJB.  3/"
2022-02-14,TRUE,1493230620478095361,https://web.archive.org/web/20220214143329/https://twitter.com/JosephNSanberg/status/1493230620478095361,"RJB is buying from the company  $APRN  common stock at $14 and gets rights to buy more at $15, $18 and $20.  RJB is willing to pay a premium now to get the right to buy more later because RJB thinks the Blue Apron’s future prospects are being under-estimated.  2/"
2022-02-14,TRUE,1493230620478095361,https://web.archive.org/web/20220214143329/https://twitter.com/JosephNSanberg/status/1493230620478095361,RJB Partners is impressed by the progress Blue Apron has made since its investment in the autumn.  RJB proposed to  $APRN  to add $5mm to its previous investment from the autumn to fuel even faster growth.  RJB and  $APRN  announced this morning:   1/ https://investors.blueapron.com/press-releases/2022/02-14-2022-130115328
2022-02-11,TRUE,1492222725632368645,https://web.archive.org/web/20220211194826/https://twitter.com/JosephNSanberg/status/1492222725632368645,RJB Partners is committed long-term to its investment in  $APRN  and would welcome the opportunity to invest a lot more than this additional $5mm directly in the company because RJB believes that Blue Apron can generate compelling rates of return on its investments in growth.  3/
2022-02-11,TRUE,1492183450626916352,https://web.archive.org/web/20220211171229/https://twitter.com/JosephNSanberg/status/1492183450626916352,"The future prospects of Blue Apron are being under-estimated in my view.  RJB is willing to pay a substantial premium to the current market price to get the ability to buy more stock over the next 7 years at $15, $18 and $20 on the belief those rights will be very valuable.  2/"
2022-02-11,TRUE,1492183450626916352,https://web.archive.org/web/20220211171229/https://twitter.com/JosephNSanberg/status/1492183450626916352,"RJB Partners LLC, which I manage, has asked the Board of  $APRN  to let me purchase directly from the company an additional $5 million of common stock at $14 with rights to buy more stock at $15, $18 and $20.  Here's why I've made that ask:  1/"
2022-02-11,TRUE,1492155297955082240,https://web.archive.org/web/20220211152041/https://twitter.com/JosephNSanberg/status/1492155297955082240,"RJB Partners invested at $10 in November and also got rights through warrants to buy more stock at $15, $18 and $20.  Link: https://investors.blueapron.com/press-releases/2021/11-04-2021-201606410"
2022-02-11,TRUE,1492148029075251201,https://web.archive.org/web/20220211145134/https://twitter.com/JosephNSanberg/status/1492148029075251201,"Now the  $APRN  team can deploy the capital I and others invested in 4Q to drive sustainable growth.  In my opinion, the leading indicators of success are there.   Long term investors read beyond the headlines and examine all the publicly available data.  2/2"
2022-02-11,TRUE,1492148029075251201,https://web.archive.org/web/20220211145134/https://twitter.com/JosephNSanberg/status/1492148029075251201,I have a lot of conviction in Blue Apron  $APRN  and  @Linda_A_Findley ’s leadership.  Yesterday’s results affirmed my conviction.    AOV (average order value) has increased for 7 straight quarters.  New registrations were up 10% in January.    1/2
2022-02-10,TRUE,1491877233518002193,https://web.archive.org/web/20220210205147/https://twitter.com/JosephNSanberg/status/1491877233518002193,"With the $85mm+ cash balance (highest balance since 2018), in my opinion, the company will deploy this capital to grow sustainably its customer base while maintaining industry leading unit economics.   I’m more optimistic than ever about Blue Apron’s future.   2/2"
2022-02-10,TRUE,1491877233518002193,https://web.archive.org/web/20220210205147/https://twitter.com/JosephNSanberg/status/1491877233518002193,I have a lot of conviction in the future of Blue Apron and  @Linda_A_Findley ’s leadership.  Today's results affirmed my conviction.   $APRN  has steadily improved the unit economics of the business with increasing AOVs (average order values) for the last 7 quarters.  1/2
2022-02-10,TRUE,1491866654921265154,https://web.archive.org/web/20220210201334/https://twitter.com/JosephNSanberg/status/1491866654921265154,"Now, with the $85mm+ cash balance (highest balance since 2018), in my opinion, Blue Apron will deploy this capital and sustainably grow their customer base while maintaining industry leading unit economics.  I'm more optimistic than ever about the company's prospects!  2/2"
2022-02-10,TRUE,1491866654921265154,https://web.archive.org/web/20220210201334/https://twitter.com/JosephNSanberg/status/1491866654921265154,I have a lot of conviction in the future of Blue Apron and  @Linda_A_Findley 's leadership.  Today's results affirmed my conviction.  They have steadily improved the unit economics of their business with increasing AOVs (average order value) for the last 7 quarters...  1/2
2022-01-13,TRUE,1481681716448489472,https://web.archive.org/web/20220113174218/https://twitter.com/JosephNSanberg/status/1481681716448489472,We should do a publicly available video interview about my investment thesis in  $APRN  that inspired me to lead the recent PIPE and back-stopped rights offering!
2021-12-15,TRUE,1471202248248086528,https://web.archive.org/web/20211215194031/https://twitter.com/JosephNSanberg/status/1471202248248086528,I have tremendous confidence in  @Linda_A_Findley 's leadership of  @blueapron .  I'm a long-term investor and will do everything I can to support Blue Apron's success.  I believe Blue Apron is going to prove to be one of the greatest corporate turnaround stories of this century!
2021-11-04,TRUE,1456356782981345297,https://web.archive.org/web/20211104215620/https://twitter.com/JosephNSanberg/status/1456356782981345297,"Companies like  @blueapron  that do right by People (they’ve raised their minimum wage to $18!) and Planet (they are going carbon neutral next year!) are going to outperform in the future  #GoodEconomy , in my opinion.  Proud to invest in Blue Apron and  @Linda_A_Findley !  $APRN  https://twitter.com/linda_a_findley/status/1456355624950849544"
2021-11-04,TRUE,1456326712678027264,https://web.archive.org/web/20211104200457/https://twitter.com/JosephNSanberg/status/1456326712678027264,"Which company made its minimum wage $18 and is going carbon neutral in 2022?  Honored to support  @BlueApron   $APRN  and its CEO  @Linda_A_Findley  on doing right by People and Planet.  Companies that treat People and Planet with respect tend to perform pretty damn well, in my view."
2021-11-04,TRUE,1456316286040883205,https://web.archive.org/web/20211104192052/https://twitter.com/JosephNSanberg/status/1456316286040883205,". @Linda_A_Findley  is a genius - when she takes the wheel, companies out-perform even the most ambitious expectations.  Smart investors back great, courageous leaders. I'm so proud to be backing  @BlueApron   $APRN  as it raises the bar for how business should treat people and planet."
2021-06-02,TRUE,1400213621972504581,https://web.archive.org/web/20210602221605/https://twitter.com/JosephNSanberg/status/1400213621972504581,"For those just tuning in,  @lfkozlowski  has been leading an impressive turnaround of  $APRN  for a while.  Study the Blue Apron publicly available financials and you’ll see the evidence of her effective leadership.  It’s time Linda and her team get the credit they deserve!"
2021-06-02,TRUE,1400212918998683652,https://web.archive.org/web/20210602220918/https://twitter.com/JosephNSanberg/status/1400212918998683652,It was just a matter of time before investors start giving  $APRN  the credit it deserves for the turnaround that  @lfkozlowski  is leading
2021-06-02,TRUE,1400212574486949888,https://web.archive.org/web/20210602220813/https://twitter.com/JosephNSanberg/status/1400212574486949888,"I’ve been following with admiration  @lfkozlowski  for her time as  $APRN  CEO and when she was COO of  $ETSY   Linda is among the most effective and most visionary leaders, product innovators and team builders.  She turned around  $ETSY  so she has a track record of success."
2020-12-10,TRUE,1337151738772504582,https://web.archive.org/web/20201210214747/https://twitter.com/JosephNSanberg/status/1337151738772504582,I’ve long expressed my esteem for  @lfkozlowski  and her leadership of the turnaround at Blue Apron  $aprn  — I’ll say it again for those not yet paying attention. You want to be on team Linda Kozlowski. She helped turn around Etsy and she’s doing it again at Blue Apron. https://twitter.com/MarketCurrents/status/1337148884456407040
2020-12-08,TRUE,1336104913084981248,https://web.archive.org/web/20201208002737/https://twitter.com/JosephNSanberg/status/1336104913084981248,Reminder that  @lfkozlowski  is leading a successful turnaround at Blue Apron  $aprn  — you want to be on Team Linda Kozlowski.  She helped turn around Etsy as COO.  Linda is doing it again. https://twitter.com/lfkozlowski/status/1336022750620774402
2020-11-30,TRUE,1333413203213045760,https://web.archive.org/web/20201130142523/https://twitter.com/JosephNSanberg/status/1333413203213045760,"I’ll keep trumpeting this for those who haven’t yet heard:  @lfkozlowski  is leading a turnaround at Blue Apron  $aprn , she is assembling a great team and she has done it before (turned around Etsy as COO).  You want to be on Team Linda Kozlowski. https://twitter.com/marketcurrents/status/1333377700103286790"
2020-07-15,TRUE,1283470165116481537,https://web.archive.org/web/20200715200107/https://twitter.com/JosephNSanberg/status/1283470165116481537,"In their 2Q guidance issued on 4/29,  $APRN  said they will generate “positive operating cash flow of at least $10.0 million” in 2Q.  Screenshot attached and here is the source link:  https://investors.blueapron.com/press-releases/2020/04-29-2020-111515023  pic.twitter.com/JTy9qNQcWz"
2020-07-13,TRUE,1282764512269987841,https://web.archive.org/web/20200713213332/https://twitter.com/JosephNSanberg/status/1282764512269987841,How do you account for the fact that Blue Apron is sold out for the next 3 weeks?  Screenshots attached.  $APRN  pic.twitter.com/CQm7hCOYmJ
2020-07-13,TRUE,1282764512269987841,https://web.archive.org/web/20200713213332/https://twitter.com/JosephNSanberg/status/1282764512269987841,The traffic to  http://BlueApron.com  over the last 90 days seems to tell a different story -- one of growth.  The source link is:  https://www.alexa.com/siteinfo/blueapron.com  and here is a screenshot from a moment ago  $APRN  pic.twitter.com/lP1GBx73Mw
2020-06-30,TRUE,1278098314387324928,https://web.archive.org/web/20200630225830/https://twitter.com/JosephNSanberg/status/1278098314387324928,$APRN  sold out next three weeks pic.twitter.com/U9vdHST0z8
2020-06-30,TRUE,1278091409799524352,https://web.archive.org/web/20200630222717/https://twitter.com/JosephNSanberg/status/1278091409799524352,Interesting to look in the  @blueapron   $APRN  app and see everything is sold out for the next 3 weeks.   #COVID19  may in fact be changing the medium to long term demand dynamics for cooking at home. And that will be a big win for people’s health.
2020-06-11,TRUE,1270900470794473472,https://web.archive.org/web/20200611021702/https://twitter.com/JosephNSanberg/status/1270900470794473472,Hope  @BlueApron ’s decision to make Election Day a paid holiday for its entire team sets an example that becomes a trend https://www.businessinsider.com/blue-apron-election-day-paid-day-off-for-employees-2020-6
2020-05-22,TRUE,1263841953499631616,https://web.archive.org/web/20200522152657/https://twitter.com/JosephNSanberg/status/1263841953499631616,The 2020 story of  @blueapron   $APRN  is also an introduction for many to Linda Kozlowski  @lfkozlowski  who helped lead a turnaround at Etsy and is now doing the same as CEO of Blue Apron.   @RileyCNBC  as an entrepreneur himself brings insightful light to the story. https://twitter.com/rileycnbc/status/1263837953236840451
2020-05-15,TRUE,1261317939984166913,https://web.archive.org/web/20200516045206/https://twitter.com/JosephNSanberg/status/1261317939984166913,"If you're not already following the turnaround that Linda Kozlowski  @lfkozlowski  is leading at  @BlueApron , check out this coverage from  @LaMonicaBuzz  - Linda turned around Etsy and now she may be on the verge of a second impressive turnaround with Blue Apron  $APRN  https://twitter.com/LaMonicaBuzz/status/1261312055904219137"
2020-05-04,TRUE,1257364617178857472,https://web.archive.org/web/20200509050525/https://twitter.com/JosephNSanberg/status/1257364617178857472,"I vote  @BlueApron , which in addition to delivering great meals, is led by an inspiring CEO  @lfkozlowski  and is partnered with  @FeedingAmerica  https://blog.blueapron.com/blue-apron-and-feeding-america/"
2020-05-01,TRUE,1256301980760150016,https://web.archive.org/web/20200507090459/https://twitter.com/JosephNSanberg/status/1256301980760150016,". @lfkozlowski  bringing fire 🔥 to  @Varneyco  as she leads a resurgent  @blueapron , hiring more American workers to feed more Americans families as we recover through  #Covid_19  https://video.foxbusiness.com/v/6153159739001/"
2020-04-10,TRUE,1248628145151827970,https://web.archive.org/web/20200410150736/https://twitter.com/JosephNSanberg/status/1248628145151827970,. @BlueApron  sharing Pesach snack tips.  Count me in.   #ChagSameach  https://twitter.com/blueapron/status/1248626799791071232
2020-04-05,TRUE,1246840292466024448,https://web.archive.org/web/20200405191602/https://twitter.com/JosephNSanberg/status/1246840292466024448,"Governor - Thank you for your leadership.  A great way to pass the time and enjoy healthy, safe food while abiding by stay at home guidance is ordering dinner from NY-based  @blueapron  led by the talented  @lfkozlowski !"
2020-04-02,TRUE,1245855778658869250,https://web.archive.org/web/20200404140824/https://twitter.com/JosephNSanberg/status/1245855778658869250,Not if you eat a healthy  @BlueApron  meal purchased on an  @Aspiration  debit card that donates $100 go  @FeedingAmerica !   https://twitter.com/aspiration/status/1241420722590736386?s=21  https://twitter.com/aspiration/status/1241420722590736386
